PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Air_Quality
323.1304673344804,496.90223757813345,102.64401046565716,70.12186423322194,131.28025589608424,56.48365012654975,2.685548302991541,17.16226109840589,41.27910443997249,9.081694517122619,59.43458746988791,2.6022584850422925,511.6976501082456,Severe
282.19469849000575,667.3858100151016,18.22383840454662,35.80528450730673,40.32345949486738,37.92962496593045,1.11240112817758,7.959192447810199,29.856231781504828,3.570811427799488,13.322374649004376,0.10680402163337356,453.6282589507845,Severe
274.32593121901647,462.43301473891813,90.12769539823002,69.46285841919274,120.29106743883385,58.70545332739359,2.7937874050975053,15.866199196231939,44.15916480669127,8.721054042065433,61.66841893785293,2.8881866904256563,458.6820008909621,Severe
264.1187403123972,432.86571643189257,111.29650704643714,71.03038151786546,136.73785690704182,54.79501075473192,2.712397071377989,17.744570360958747,40.901118908986156,9.196757990182071,66.25660438926023,4.479964150893584,424.3696743233674,Severe
266.60222697773116,411.83569111838585,38.623363749143465,54.86825934278645,83.54029621830985,53.12803489303385,1.9314150475827936,25.124511201370407,74.17673168614391,4.3484666187666505,10.537182122382928,0.022853761895698384,416.4292476208603,Severe
380.18163555090445,538.7061923028349,64.46559271592524,72.75880196983881,95.7691306840325,45.402960715059464,2.5056837704740618,15.12,39.54841885237031,7.288025999350671,52.625855572191526,1.7643849502129216,532.5683770474061,Severe
317.59311108729537,496.66936604976837,103.05425199210129,70.86410014851859,129.8714632279153,55.82037823094151,2.785906063462757,16.78646719789368,40.20998136405598,8.38541774483252,60.02114711678721,3.0571508439760096,489.866376774204,Severe
326.81693192598,502.8332441364628,85.66827114742395,78.70491006175664,117.75225830829031,60.20256085949048,2.5909788342775686,18.47402720388485,44.97409902764093,8.633467870011959,55.29735142638464,2.3698321998381306,468.0447467098317,Severe
293.4065049370932,469.279850765845,27.986092931177254,61.198336457187956,82.868521387892,50.50672007256952,1.7609919891145724,20.644979166791586,97.1010546664565,4.529615931058959,11.657427800907035,0.059234608006307185,455.1602655176493,Severe
381.3631031884257,548.2408700403895,122.4669496781122,75.53768360509036,151.9381208455099,65.93043576026969,3.36,17.90100812733402,44.117028977919276,10.610463180305274,73.67272473514375,4.732450041404598,574.656678438056,Severe
277.3822831895752,457.84107235246233,90.86489295235852,68.19719839656436,121.23661965600887,56.20837303766018,2.6320792835838485,17.318373037660173,40.864725242384175,8.453932406545686,52.65032844925544,3.617497620495968,455.70719772528884,Severe
237.9848719364133,366.6115804569777,56.21340589839634,67.66529925353169,87.17606982753229,48.9716747829541,2.055861082595166,14.577488044816914,30.217554643045315,7.064338712090029,44.09550887546101,0.8933111339238672,436.5861082595166,Severe
265.5429394894024,413.8735587371583,44.967811653888276,52.40679597895057,83.54686205014754,61.42983488372238,1.93554087306734,21.61351776666284,73.22711809146448,5.322947979732477,15.621932304794765,0.02625928933348634,429.9925685332109,Severe
372.1831481353385,546.040055868461,78.35801483166982,82.50348339931391,115.45440292425373,50.973577579097025,2.931133460860376,16.309341474267573,27.15006304850831,8.266800765162253,65.53165708440203,2.583567202005421,537.5060664027443,Severe
180.31702616159382,280.4368129740284,60.033297297097924,49.416858812414894,86.47818421605511,45.91978465001454,5.311419242833313,12.227777730270455,31.505671351500226,8.251977513290738,29.12852281168703,2.485586161987237,431.5133837816039,Severe
182.863215727135,283.28567653867964,22.649433285725674,41.094507572506345,44.306212860622495,34.57287096250141,1.3316366100049404,12.719780415394672,32.280439169210666,4.15733040596663,29.32950570294986,1.2580517658480608,441.54214164496636,Severe
325.4779195517628,493.88512242051974,33.69137483310091,58.10580064149803,62.1096330272785,50.64372319426539,1.8967873022870247,10.209533967484274,34.3668964938021,6.3511221177549135,33.77866456507536,0.4270632820792919,454.63212697712976,Severe
315.9703005867732,439.9242772349475,107.49584811985716,66.26155617970274,129.2935487549901,54.692955642580564,3.0361615535070037,18.87395574016088,41.34643556399981,9.258326526629373,65.71325481228699,2.7813282364370577,485.84727894475515,Severe
377.07375968465556,518.9368088282619,58.92246530334978,77.14876432687302,102.11936349446884,63.65732231468894,2.47511385465026,16.473806307025896,72.08103257560077,7.204430726748702,40.14478685770476,0.8283928685777264,564.3519889546628,Severe
316.7103351267994,497.57844445973916,102.1172272295637,71.0005441051688,128.18810646153193,55.74475868870163,2.8220719314905254,16.536593927883644,39.692151890022025,8.084583478965177,60.13950813942354,3.2790777614191318,481.81125162256484,Severe
249.50837814333423,373.0946577202633,38.293970351142846,56.08810346326623,63.650130784098394,58.365571871051365,1.6817482924479892,12.06841446853255,31.39486991831336,5.643580875417481,30.554476094271852,0.5308952188543699,425.17904377087405,Severe
269.82649398873684,452.4038560995355,91.49607429334787,69.35089155321833,122.66387354421177,55.56994971866091,2.8057609755291613,17.012370918930902,42.518578611619866,9.188081613120968,62.72220468292692,4.8216418395139975,430.78553470950317,Severe
282.9485721090778,408.8340467861022,113.07311451034668,94.54792935253329,148.12965267497367,63.9673673924046,2.9173306893886988,28.93471327228554,121.51190125452685,8.407049709324351,28.945555473440177,2.5682118106744434,444.8646254147999,Severe
154.5065767529976,350.79517819895597,66.30018245935067,62.69372789542688,98.30304108721417,40.579118888380286,2.0895469753820657,11.79869017662677,42.53140437631559,7.913270298038423,25.489637580305647,3.45069200573498,411.0,Severe
242.85212357090802,420.5356111682885,108.85225340592336,70.8626435511612,134.85357041582796,57.0435924422519,2.8748016435651134,19.416109122117806,44.39913032344489,10.262081841588351,84.99538177565003,4.097521445541873,430.1152013201549,Severe
390.38658604334427,580.688334010869,70.02628387527676,74.20292276422269,103.90569308937056,59.61743902437916,2.703569783196884,16.598762195119622,49.8997940379393,7.660149728992697,58.17927371271418,5.5013373983535185,585.9852303523453,Severe
275.9805647444954,439.83395984827797,105.55455107134148,75.09101257345695,132.1219258780361,55.0610919919929,2.8550783145469207,17.871826604866172,41.691650121138345,9.663364217842632,73.67988528386006,3.59302669335698,427.06904919413086,Severe
256.6088982829709,402.0196113803322,42.17072380832705,50.17625708794353,81.70854935844724,62.84818821050838,1.8483794954436192,22.10875286679762,73.50841162834105,5.433880642162666,16.29941392177914,0.006449885328095245,445.8400917375238,Severe
306.34127266160664,440.4586090562829,95.9579658260582,67.5328974097764,116.75333366530695,51.59014603179208,2.789263401579655,17.937953791063173,45.56212938198321,9.169885397580769,59.27916267400116,2.895564694791503,486.58428835349366,Severe
250.15179481869652,422.7045707693432,118.18288565950205,94.31879653707293,164.96167375260984,70.23601571008552,2.9000077896069425,21.42645061935796,119.7243228106374,9.106291259594725,28.29664470517336,4.114939794135736,436.9662133635253,Severe
320.94303264952003,501.52181724876993,92.12842437267321,75.26840093403982,120.44860741213915,58.02031776048583,2.7447312931562475,17.246216135946042,41.843174693286976,7.9923195191136465,57.7035012469119,3.0780128868664662,464.24893834772735,Severe
200.6811464313249,321.4006284726805,30.561331655907416,45.03381026939437,51.489913068588926,36.92325994367741,1.4618933433847112,13.907221352373242,39.30044463345685,4.193452567348591,29.416970201691843,0.5713657411884374,413.02227462805536,Severe
292.7850397331559,447.4065557772719,90.75300056708063,68.44419719990144,114.44722803629021,52.60574399214471,2.6907187677212696,16.808615122885858,46.04814340741178,8.935199438803467,56.93420728967082,2.9819254903114527,479.7959103262369,Severe
328.39251364920966,507.51399114247437,91.19331904132099,77.38365650348862,123.53041865162994,61.452765687142154,2.6590425381745644,18.397323644026773,44.369518609824894,9.142368309611244,56.51639950494082,2.3881690889933065,479.9915987355823,Severe
301.4869967923288,481.4801858723748,95.99360844381614,70.46151089226643,122.4123392063885,56.072726597205026,2.739253475948294,16.768489107733576,38.90358688428079,7.660031972953683,54.932961553997835,3.0856665916675015,467.1347312125674,Severe
258.0693571803529,397.70185579472894,30.84755803411015,54.951923528207324,81.09488947427587,47.92026722670436,1.83200911269876,27.96825318327173,73.57836216127237,3.7181331202787926,7.974819905510597,0.020865094619904774,420.6448494532782,Severe
240.51489075749657,414.7881242760227,105.79601511996042,72.55685371201473,133.15478235585348,56.87028036369478,2.8783493937082705,19.816961705003152,44.319941437651416,10.417484632491679,88.46870535720514,3.458439940588503,429.74788171222895,Severe
316.28031946042125,498.02127251096283,101.66078601944157,71.067008351555,127.36811383141787,55.707923082270725,2.8396889606531315,16.414876271851085,39.43990806337561,7.938041827294401,60.197163871228426,3.3871822585533105,477.8874587636206,Severe
291.01440911800637,409.3012382949752,65.47997052854464,62.458275380079826,13.255877246681314,73.94069383109372,1.86644202817819,19.589088302956263,65.83485601368191,6.234925718380972,19.097037085104624,0.6303469155468662,444.9742302793388,Severe
337.1413180656525,505.24008243767634,83.48141588682607,78.68200833405719,117.71837666463988,68.72786394639823,2.514422501954402,18.282455838183147,59.13258630068663,8.562820001737247,48.848711832718536,1.7233925167210025,468.8397499782844,Severe
238.9003221872913,415.7043500390458,106.16722311880038,72.16764398747853,133.1485748642341,57.348877967550315,2.916835841748534,19.9442152832008,45.01704274650972,10.573913421300492,90.84182940330072,3.585072769624208,431.1135298684964,Severe
240.87696268854768,379.9897498316282,67.7330468223838,65.28699108215054,103.99660983306377,64.84300574753897,2.3194166861911247,17.15055726314099,44.821154773751296,6.3592059379130745,30.18961957828873,1.2251401083628708,412.5815770976829,Severe
358.0462553072436,519.4530878336429,101.3216423751677,80.1776562382606,137.68203805067898,60.96722567763332,2.9872729567524887,18.520174198196077,39.76246081109047,10.289671570443199,63.93578756460658,2.511002731228381,520.4137843990435,Severe
509.8328192862507,653.7721454215632,52.78735948115289,71.2346156049416,104.04566434567914,85.61058159077847,2.37,15.433345459753165,67.29240320527364,5.8009986265024365,26.33148529185151,0.06367552460905551,585.2951068313049,Severe
254.3553241802809,443.3764650108504,102.5439847959824,91.57651617753434,144.92705868291162,62.389781775247705,2.7008738296353663,22.427125798114147,116.00487012169359,7.913796607014826,24.493483822465645,2.0040113099505783,474.3209047960463,Severe
310.2230286942218,613.2384497104575,67.19879946808703,36.01354241662287,107.80312072124264,33.62624345089654,14.705344300607909,9.180652550430528,41.73807421885128,13.946306593947634,24.33015815624508,9.5038527567667,473.7080652603318,Severe
268.2808660856352,403.29117635812287,67.02294922577457,66.0935293474988,96.58000655512184,62.47617185147666,2.3311763581229097,17.432645508408687,37.7050006828252,7.636176221557872,49.72705569056678,1.3879422609576544,455.35290743687295,Severe
261.65509584980055,435.92405924970353,44.80481421630191,47.926665616314935,76.65993399942953,55.75769655185874,1.5134382950445588,9.955526110257654,20.003678866698998,5.06091556022037,23.184375140236433,14.573259567506213,444.2833463503486,Severe
181.02494574667068,295.5331868071632,57.994673859390495,61.75272790777489,84.28964775986661,56.506719070981504,1.8494549938371556,16.46656761195835,33.34878606665537,6.407016235106458,38.6451993426299,2.240255857118651,417.8637484592888,Severe
250.34535683968468,424.8574199971303,111.48520004679541,69.93254553459816,136.9305562122131,55.87222839883604,2.7594135437659384,18.562936505420875,42.482988544961636,9.622202379065657,73.9356072403534,4.5066247084662185,426.61859223533145,Severe
233.99617156812118,374.2781700649211,43.7453723416525,80.06285419759452,107.08244943015062,47.2361893925405,2.387020614172205,30.211750912752386,101.29213592461466,6.086262830029083,14.284747261742844,2.074767017324472,424.4252093647694,Severe
237.14896330184047,370.45956664163066,60.971718102294375,73.90081855802852,114.72562924095165,43.86627489566688,2.065343984820163,30.712508937354922,122.56887795026998,7.754468519909409,19.353301233361734,15.340307874540322,415.01320493344696,Severe
177.6189929309063,311.522932347301,23.473220595607952,43.68305451719378,44.87525290283863,31.494564363790822,1.293389702196022,15.20187077107732,44.1239318459599,3.908473498446583,25.22218930112319,0.780507319764196,412.8304391858517,Severe
210.7729399484508,252.59197481358345,20.34111022982738,37.127611654221866,40.97663172544797,30.63240029132149,1.3052113629003808,12.181948915501867,33.356102168996266,3.706546778888848,26.13671408219895,1.4414740692797101,452.7340110068977,Severe
256.5734903605355,383.236471875551,32.15364691272817,55.50905875287674,78.75545123266612,51.33674477311675,1.793725494187755,21.680471183394257,72.59458846521468,4.010196046497962,8.999215508644909,0.032392154068571564,431.6431363368164,Severe
247.48682007426655,378.2959590650469,44.60801325670018,55.33483333096676,69.25891083123095,55.81513832026761,1.919663923085052,11.804734794999144,27.205253084754386,6.533081389765807,37.62430155154082,0.8336415179573886,434.7100823074484,Severe
574.9222986634028,700.6458166376162,31.57434721565485,51.44225129319745,59.318664026166445,60.56187633642129,2.3877132241378103,10.781984456927422,36.442604267375714,6.084227327579535,33.000209430993124,1.0607971637862503,644.4789732750919,Severe
